time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2022-12-14T07:00:00+0700,1.06315,1.06946,1.06186,1.06817,80029,0.007600000000000051,0.010257272727272766,0.007600000000000051,0.0050200000000000244,0.0012900000000000134,0.0012900000000000134,0.8302631578947363,0,0,BOS_UP,1,0,0,0,1.0502307401573623,1.045293801779717,1.05878,1.04429,1.05325,0,0
2022-12-15T07:00:00+0700,1.06816,1.07355,1.0592,1.06265,79150,0.014350000000000085,0.010598333333333376,0.014350000000000085,0.005509999999999904,0.005390000000000006,0.003450000000000175,0.24041811846690975,1,0,,0,0,0,0,1.051413526809042,1.045974437004042,1.05878,1.04429,1.05325,0,0
2022-12-16T07:00:00+0700,1.06247,1.06624,1.05844,1.05851,70844,0.007800000000000029,0.010383076923076965,0.007800000000000029,0.0039599999999999635,0.003770000000000051,7.00000000000145e-05,0.008974358974360799,0,0,,0,0,0,0,1.0520893813986572,1.046466027709766,1.05878,1.04429,1.05325,1,0
2022-12-19T07:00:00+0700,1.05891,1.06575,1.05755,1.06063,64897,0.008199999999999985,0.010227142857142895,0.008199999999999985,0.0017199999999999438,0.005120000000000013,0.0013600000000000279,0.3756097560975582,0,1,,0,0,0,0,1.052902773646404,1.0470214776035007,1.05878,1.04429,1.05325,0,0
2022-12-20T07:00:00+0700,1.06055,1.0658,1.05785,1.0624,86532,0.007950000000000124,0.009805714285714338,0.007950000000000124,0.0018499999999999073,0.0034000000000000696,0.0027000000000001467,0.5723270440251551,0,0,,0,0,0,0,1.0538072713943656,1.0476245569131672,1.07355,1.05276,1.06063,0,0
2022-12-21T07:00:00+0700,1.06235,1.0644,1.059,1.06033,65039,0.005400000000000071,0.009188571428571482,0.005400000000000071,0.0020199999999999108,0.0020500000000001073,0.0013300000000000534,0.24629629629630292,0,0,,0,0,0,0,1.0544284836425213,1.0481228095832391,1.07355,1.05276,1.06063,0,0
2022-12-22T07:00:00+0700,1.06038,1.06589,1.05729,1.05941,70667,0.008599999999999941,0.009035714285714338,0.008599999999999941,0.0009700000000001374,0.005509999999999904,0.0021199999999998997,0.2465116279069668,0,1,,0,0,0,0,1.0549029137718051,1.0485654445015433,1.07355,1.05276,1.06063,0,0
2022-12-23T07:00:00+0700,1.05959,1.06324,1.05862,1.06136,61606,0.0046200000000000685,0.008547857142857187,0.0046200000000000685,0.0017700000000000493,0.0018799999999998818,0.0009700000000001374,0.5930735930736247,0,0,,0,0,0,0,1.0555178743649665,1.0490671917759926,1.07355,1.05276,1.06063,0,0
2022-12-27T07:00:00+0700,1.06349,1.06689,1.06111,1.06384,50035,0.005779999999999896,0.008436428571428614,0.005779999999999896,0.00034999999999985043,0.003049999999999997,0.0023800000000000487,0.47231833910033705,0,0,,0,0,0,0,1.0563104577587792,1.0496465175886989,1.06589,1.05729,1.06136,1,0
2022-12-28T07:00:00+0700,1.06387,1.0674,1.06062,1.06114,61328,0.006780000000000008,0.008162142857142896,0.006780000000000008,0.0027300000000001212,0.003529999999999811,0.000520000000000076,0.07669616519175153,0,0,,0,0,0,0,1.056770414162705,1.050097242389142,1.06589,1.05729,1.06136,1,0
2022-12-29T07:00:00+0700,1.06115,1.06898,1.06074,1.06604,50987,0.008240000000000025,0.008215000000000037,0.008240000000000025,0.004890000000000061,0.0029399999999999427,0.00041000000000002146,0.6432038834951537,0,0,,0,0,0,0,1.057653231861495,1.05072244856996,1.06589,1.05729,1.06136,0,0
2022-12-30T07:00:00+0700,1.066,1.07127,1.06382,1.07076,59586,0.007449999999999957,0.008191428571428596,0.007449999999999957,0.0047599999999998754,0.0005100000000000104,0.0021800000000000708,0.9315436241610721,1,0,,0,0,0,0,1.0589014954937337,1.0515082349005498,1.06589,1.05729,1.06136,0,0
2023-01-03T07:00:00+0700,1.06659,1.0683,1.05192,1.05467,75767,0.018839999999999968,0.009010000000000027,0.01638000000000006,0.01191999999999993,0.0017100000000001003,0.00275000000000003,0.1678876678876691,0,0,CHOCH_DN,0,0,0,1,1.0584984959229018,1.0516322256887636,1.07127,1.06062,1.07076,0,0
2023-01-04T07:00:00+0700,1.05463,1.0635,1.05403,1.06027,73428,0.009469999999999867,0.008648571428571434,0.009469999999999867,0.005640000000000089,0.003229999999999844,0.0005999999999999339,0.6589229144667488,0,0,,0,0,0,0,1.0586672105969113,1.051970961936263,1.07127,1.06062,1.07076,0,0
2023-01-05T07:00:00+0700,1.06029,1.0631,1.05146,1.05209,70438,0.011639999999999873,0.00893714285714285,0.011639999999999873,0.008199999999999985,0.002809999999999979,0.0006299999999999084,0.05412371134019891,0,0,BOS_DN,0,1,0,0,1.0580408095876817,1.0519756300956251,1.07127,1.06062,1.07076,0,0
2023-01-06T07:00:00+0700,1.05217,1.06475,1.04829,1.06432,69942,0.01646000000000014,0.009087857142857139,0.01646000000000014,0.012149999999999883,0.0004300000000001525,0.0038800000000001056,0.9738760631834661,0,1,,0,0,0,0,1.058638827722188,1.0524597230330517,1.07127,1.06062,1.07076,0,1
2023-01-09T07:00:00+0700,1.06407,1.07601,1.0638,1.07284,70453,0.012209999999999832,0.009402857142857126,0.012209999999999832,0.008769999999999945,0.003169999999999895,0.00026999999999999247,0.7403767403767454,0,0,CHOCH_UP,0,0,1,0,1.059991320320075,1.0532589495807752,1.07127,1.06062,1.07076,0,0
2023-01-10T07:00:00+0700,1.07272,1.07589,1.07117,1.07324,69796,0.0047200000000000575,0.009154285714285702,0.0047200000000000575,0.000520000000000076,0.002650000000000041,0.0015499999999999403,0.4385593220338964,0,0,BOS_UP,1,0,0,0,1.0612530993372107,1.0540425201854506,1.07601,1.04829,1.07284,0,0
2023-01-11T07:00:00+0700,1.07321,1.07759,1.07251,1.07562,57852,0.005079999999999973,0.008949285714285691,0.005079999999999973,0.0024100000000000232,0.0019700000000000273,0.0006999999999999229,0.6122047244094414,0,0,BOS_UP,1,0,0,0,1.0626213755908096,1.0548886958644526,1.07601,1.04829,1.07284,1,0
2023-01-12T07:00:00+0700,1.07563,1.08664,1.07277,1.08525,79670,0.013870000000000049,0.00955428571428569,0.013870000000000049,0.009619999999999962,0.0013900000000000023,0.0028600000000000847,0.8997837058399425,0,0,BOS_UP,1,0,0,0,1.064776482677399,1.0560793352423172,1.07601,1.04829,1.07284,0,0
2023-01-13T07:00:00+0700,1.08409,1.0867499999999999,1.078,1.08301,71793,0.008749999999999813,0.009564999999999966,0.008749999999999813,0.0010799999999999699,0.0026599999999998847,0.005009999999999959,0.5725714285714361,0,0,BOS_UP,1,0,0,0,1.0665130081366945,1.0571354397426185,1.07601,1.04829,1.07284,0,0
2023-01-16T07:00:00+0700,1.08334,1.08735,1.08011,1.08225,48112,0.007240000000000135,0.009752142857142829,0.007240000000000135,0.0010900000000000354,0.004010000000000069,0.0021400000000000308,0.2955801104972363,0,0,BOS_UP,1,0,0,0,1.068011769266533,1.0581203244585944,1.07601,1.04829,1.07284,0,0
2023-01-17T07:00:00+0700,1.08228,1.08687,1.07742,1.07872,71479,0.009449999999999958,0.010014285714285689,0.009449999999999958,0.0035600000000000076,0.004590000000000094,0.0012999999999998568,0.13756613756612301,0,0,BOS_UP,1,0,0,0,1.0690316007649583,1.0589281548719827,1.08735,1.07117,1.08225,0,0
2023-01-18T07:00:00+0700,1.07905,1.0887,1.07656,1.0793,83980,0.01214000000000004,0.010397142857142836,0.01214000000000004,0.00024999999999986144,0.009400000000000075,0.0024900000000001032,0.22570016474464216,1,1,,0,0,0,0,1.070009543549248,1.059727050759356,1.08735,1.07117,1.08225,1,0
2023-01-19T07:00:00+0700,1.0793,1.08394,1.07819,1.08323,72333,0.005749999999999922,0.010219285714285684,0.005749999999999922,0.003929999999999989,0.0007099999999999884,0.0011099999999999444,0.8765217391304351,0,0,,0,0,0,0,1.071268634639796,1.060648735043303,1.08735,1.07117,1.08225,0,0
